date,game_pk,game_number,sport,market,match,away_team_name,home_team_name,total_line,over_price,under_price,final_total_runs,result,paired_bucket,paired_winning_side,paired_over_bucket_plus_or_minus,paired_under_bucket_plus_or_minus,source_pull_time,polymarket_event_slug,polymarket_market_slug,polymarket_market_id,over_token_id,under_token_id,polymarket_event_url
2026-06-04,823779,1,MLB,Game Total O/U,San Francisco Giants @ Milwaukee Brewers,San Francisco Giants,Milwaukee Brewers,7.5,65,35,21,Over,Over 65-70 / Under 30-35,Over,Over 65-70 +,Under 30-35 -,03:00 ET history nearest over=2026-06-04T07:00:05.000Z under=2026-06-04T07:00:06.000Z,mlb-sf-mil-2026-06-04,mlb-sf-mil-2026-06-04-total-7pt5,2432371,102154032637429423890760647048408521273237814209391128552839243878172471976198,27383705060165049515264632943173992159863976460760634880582135349428414638690,https://polymarket.us/event/mlb-sf-mil-2026-06-04
2026-06-04,823779,1,MLB,Game Total O/U,San Francisco Giants @ Milwaukee Brewers,San Francisco Giants,Milwaukee Brewers,8.5,57,43,21,Over,Over 55-60 / Under 40-45,Over,Over 55-60 +,Under 40-45 -,03:00 ET history nearest over=2026-06-04T07:00:06.000Z under=2026-06-04T07:00:06.000Z,mlb-sf-mil-2026-06-04,mlb-sf-mil-2026-06-04-total-8pt5,2432372,21468457866661618656538766035796580452136554883805102446839498296867003732507,2035288311450293025361390323305270539493725916765486237322340244772528168167,https://polymarket.us/event/mlb-sf-mil-2026-06-04
2026-06-04,823779,1,MLB,Game Total O/U,San Francisco Giants @ Milwaukee Brewers,San Francisco Giants,Milwaukee Brewers,9.5,47,53,21,Over,Over 45-50 / Under 50-55,Over,Over 45-50 +,Under 50-55 -,03:00 ET history nearest over=2026-06-04T07:00:06.000Z under=2026-06-04T07:00:06.000Z,mlb-sf-mil-2026-06-04,mlb-sf-mil-2026-06-04-total-9pt5,2429064,85651770639343087969366960307497945117531889991022428819478343009018235374141,72641960185366048107283180864854057969127117940085019441659378751501258400378,https://polymarket.us/event/mlb-sf-mil-2026-06-04
2026-06-04,824919,1,MLB,Game Total O/U,Toronto Blue Jays @ Atlanta Braves,Toronto Blue Jays,Atlanta Braves,7.5,49.5,50.5,9,Over,Over 45-50 / Under 50-55,Over,Over 45-50 +,Under 50-55 -,03:00 ET history nearest over=2026-06-04T07:00:06.000Z under=2026-06-04T07:00:05.000Z,mlb-tor-atl-2026-06-04,mlb-tor-atl-2026-06-04-total-7pt5,2431453,49273638593157688045468497662252236654051309567598940825581231675399014958116,71228315656669399403035947009678150967568979325903129759766013449960632343536,https://polymarket.us/event/mlb-tor-atl-2026-06-04
2026-06-04,824919,1,MLB,Game Total O/U,Toronto Blue Jays @ Atlanta Braves,Toronto Blue Jays,Atlanta Braves,8.5,42,58,9,Over,Over 40-45 / Under 55-60,Over,Over 40-45 +,Under 55-60 -,03:00 ET history nearest over=2026-06-04T07:00:06.000Z under=2026-06-04T07:00:06.000Z,mlb-tor-atl-2026-06-04,mlb-tor-atl-2026-06-04-total-8pt5,2432570,106944916944911664558720239465558053249325956232535003470386397915262682874680,5117478306771571366746213147162806579045075680244099668031006293913113679083,https://polymarket.us/event/mlb-tor-atl-2026-06-04
2026-06-04,824919,1,MLB,Game Total O/U,Toronto Blue Jays @ Atlanta Braves,Toronto Blue Jays,Atlanta Braves,9.5,32,68,9,Under,Over 30-35 / Under 65-70,Under,Over 30-35 -,Under 65-70 +,03:00 ET history nearest over=2026-06-04T07:00:06.000Z under=2026-06-04T07:00:06.000Z,mlb-tor-atl-2026-06-04,mlb-tor-atl-2026-06-04-total-9pt5,2432571,38445344642732462090179801786167180010161741365203265533800208587131554914564,92955668753774146593886819770958926010571122217709777898785366215420130748296,https://polymarket.us/event/mlb-tor-atl-2026-06-04
2026-06-05,822810,1,MLB,Game Total O/U,Baltimore Orioles @ Toronto Blue Jays,Baltimore Orioles,Toronto Blue Jays,7.5,55.5,44.5,16,Over,Over 55-60 / Under 40-45,Over,Over 55-60 +,Under 40-45 -,03:00 ET history nearest over=2026-06-05T07:00:04.000Z under=2026-06-05T07:00:04.000Z,mlb-bal-tor-2026-06-05,mlb-bal-tor-2026-06-05-total-7pt5,2439873,113904994203267606289568430567466983948019898285386555158919245967035540976126,78405608617829086165614787808813685099243747565147856417342511274066863963475,https://polymarket.us/event/mlb-bal-tor-2026-06-05
2026-06-05,822810,1,MLB,Game Total O/U,Baltimore Orioles @ Toronto Blue Jays,Baltimore Orioles,Toronto Blue Jays,8.5,47.5,52.5,16,Over,Over 45-50 / Under 50-55,Over,Over 45-50 +,Under 50-55 -,03:00 ET history nearest over=2026-06-05T07:00:04.000Z under=2026-06-05T07:00:04.000Z,mlb-bal-tor-2026-06-05,mlb-bal-tor-2026-06-05-total-8pt5,2439629,31545811497385030639367055442724524167804393540524524987505756770138082549666,92981493917179546835037524778749255952631913481739926118513770701130214576687,https://polymarket.us/event/mlb-bal-tor-2026-06-05
2026-06-05,822810,1,MLB,Game Total O/U,Baltimore Orioles @ Toronto Blue Jays,Baltimore Orioles,Toronto Blue Jays,9.5,37,63,16,Over,Over 35-40 / Under 60-65,Over,Over 35-40 +,Under 60-65 -,03:00 ET history nearest over=2026-06-05T07:00:03.000Z under=2026-06-05T07:00:04.000Z,mlb-bal-tor-2026-06-05,mlb-bal-tor-2026-06-05-total-9pt5,2439874,53770857688729594780662886878192935555598753100198735369647181187101522844141,13090624129493710677517858395271172812525389471341927300465406004693861670873,https://polymarket.us/event/mlb-bal-tor-2026-06-05
2026-06-05,823538,1,MLB,Game Total O/U,Boston Red Sox @ New York Yankees,Boston Red Sox,New York Yankees,7.5,54.5,45.5,8,Over,Over 50-55 / Under 45-50,Over,Over 50-55 +,Under 45-50 -,03:00 ET history nearest over=2026-06-05T07:00:04.000Z under=2026-06-05T07:00:04.000Z,mlb-bos-nyy-2026-06-05,mlb-bos-nyy-2026-06-05-total-7pt5,2439624,33916874726247727345797589145630135226268864755727579403585563526058105911944,105088751365685708687804956395762657573111687404298030557705989060578733963292,https://polymarket.us/event/mlb-bos-nyy-2026-06-05
2026-06-05,823538,1,MLB,Game Total O/U,Boston Red Sox @ New York Yankees,Boston Red Sox,New York Yankees,8.5,46,54,8,Under,Over 45-50 / Under 50-55,Under,Over 45-50 -,Under 50-55 +,03:00 ET history nearest over=2026-06-05T07:00:03.000Z under=2026-06-05T07:00:04.000Z,mlb-bos-nyy-2026-06-05,mlb-bos-nyy-2026-06-05-total-8pt5,2439069,28718345968426233304938525487730734208057441183820267352244853232367661873813,57848322712654127609913614933708051634768453376407879151112334361307065714987,https://polymarket.us/event/mlb-bos-nyy-2026-06-05
2026-06-05,823538,1,MLB,Game Total O/U,Boston Red Sox @ New York Yankees,Boston Red Sox,New York Yankees,9.5,36,64,8,Under,Over 35-40 / Under 60-65,Under,Over 35-40 -,Under 60-65 +,03:00 ET history nearest over=2026-06-05T07:00:03.000Z under=2026-06-05T07:00:04.000Z,mlb-bos-nyy-2026-06-05,mlb-bos-nyy-2026-06-05-total-9pt5,2439625,75629453110202515394179247940148054651029577674457867135199887064662586131446,50111159906558319746436050755595889244808743556926320687964401044211134625359,https://polymarket.us/event/mlb-bos-nyy-2026-06-05
2026-06-05,823455,1,MLB,Game Total O/U,Chicago White Sox @ Philadelphia Phillies,Chicago White Sox,Philadelphia Phillies,7.5,58.5,41.5,14,Over,Over 55-60 / Under 40-45,Over,Over 55-60 +,Under 40-45 -,03:00 ET history nearest over=2026-06-05T07:00:03.000Z under=2026-06-05T07:00:04.000Z,mlb-cws-phi-2026-06-05,mlb-cws-phi-2026-06-05-total-7pt5,2439398,88086569578426526661571495928479609956573864355430046960541827051640718044413,984559927837740416560197246060158444319931822355916025691373883137541152260,https://polymarket.us/event/mlb-cws-phi-2026-06-05
2026-06-05,823455,1,MLB,Game Total O/U,Chicago White Sox @ Philadelphia Phillies,Chicago White Sox,Philadelphia Phillies,8.5,50.5,49.5,14,Over,Over 50-55 / Under 45-50,Over,Over 50-55 +,Under 45-50 -,03:00 ET history nearest over=2026-06-05T07:00:03.000Z under=2026-06-05T07:00:04.000Z,mlb-cws-phi-2026-06-05,mlb-cws-phi-2026-06-05-total-8pt5,2437497,37549677294130138661080306057238567235300947703074898593462404442488119371303,110627021491194612876602086860190047746789874920715102940045736627124083590104,https://polymarket.us/event/mlb-cws-phi-2026-06-05
2026-06-05,823455,1,MLB,Game Total O/U,Chicago White Sox @ Philadelphia Phillies,Chicago White Sox,Philadelphia Phillies,9.5,39,61,14,Over,Over 35-40 / Under 60-65,Over,Over 35-40 +,Under 60-65 -,03:00 ET history nearest over=2026-06-05T07:00:04.000Z under=2026-06-05T07:00:04.000Z,mlb-cws-phi-2026-06-05,mlb-cws-phi-2026-06-05-total-9pt5,2439399,33341713674330922646369123799250891195527312684552586766302193048888894444478,54081381678731486545935197966881449674036095428725045547498982448927755926740,https://polymarket.us/event/mlb-cws-phi-2026-06-05
2026-06-05,824914,1,MLB,Game Total O/U,Pittsburgh Pirates @ Atlanta Braves,Pittsburgh Pirates,Atlanta Braves,7.5,56,44,9,Over,Over 55-60 / Under 40-45,Over,Over 55-60 +,Under 40-45 -,03:00 ET history nearest over=2026-06-05T07:00:04.000Z under=2026-06-05T07:00:04.000Z,mlb-pit-atl-2026-06-05,mlb-pit-atl-2026-06-05-total-7pt5,2439652,73559985740628726349468500016859024312108113550766290871186406702515405875950,78696029436683266225128805393503099897570919072505951359233211796553600427965,https://polymarket.us/event/mlb-pit-atl-2026-06-05
2026-06-05,824914,1,MLB,Game Total O/U,Pittsburgh Pirates @ Atlanta Braves,Pittsburgh Pirates,Atlanta Braves,8.5,49,51,9,Over,Over 45-50 / Under 50-55,Over,Over 45-50 +,Under 50-55 -,03:00 ET history nearest over=2026-06-05T07:00:03.000Z under=2026-06-05T07:00:04.000Z,mlb-pit-atl-2026-06-05,mlb-pit-atl-2026-06-05-total-8pt5,2439071,113360296328430534368338683165254427416076051289856086124081657047534122646947,90342732881716930569891626420438756532872408937751021514847219453643329258057,https://polymarket.us/event/mlb-pit-atl-2026-06-05
2026-06-05,824914,1,MLB,Game Total O/U,Pittsburgh Pirates @ Atlanta Braves,Pittsburgh Pirates,Atlanta Braves,9.5,38.5,61.5,9,Under,Over 35-40 / Under 60-65,Under,Over 35-40 -,Under 60-65 +,03:00 ET history nearest over=2026-06-05T07:00:04.000Z under=2026-06-05T07:00:04.000Z,mlb-pit-atl-2026-06-05,mlb-pit-atl-2026-06-05-total-9pt5,2439653,25057247896594799479790047564632129736815805244614253960646623434592661795155,11506316841740339791575408797306094336718178751699399010527038291557595234730,https://polymarket.us/event/mlb-pit-atl-2026-06-05
2026-06-05,824673,1,MLB,Game Total O/U,San Francisco Giants @ Chicago Cubs,San Francisco Giants,Chicago Cubs,8.5,68.5,31.5,21,Over,Over 65-70 / Under 30-35,Over,Over 65-70 +,Under 30-35 -,03:00 ET history nearest over=2026-06-05T07:00:03.000Z under=2026-06-05T07:00:03.000Z,mlb-sf-chc-2026-06-05,mlb-sf-chc-2026-06-05-total-8pt5,2439377,91655138631145511327450696758218991901617846897087025554410302577021942010902,97838505305542954794325531598720767886137975280105197768728358044814413266202,https://polymarket.us/event/mlb-sf-chc-2026-06-05
2026-06-05,824673,1,MLB,Game Total O/U,San Francisco Giants @ Chicago Cubs,San Francisco Giants,Chicago Cubs,9.5,61.5,38.5,21,Over,Over 60-65 / Under 35-40,Over,Over 60-65 +,Under 35-40 -,03:00 ET history nearest over=2026-06-05T07:00:04.000Z under=2026-06-05T07:00:04.000Z,mlb-sf-chc-2026-06-05,mlb-sf-chc-2026-06-05-total-9pt5,2439378,13312204497275839851819655318302346218830440728847369382278627647292424777522,3083960023171778340696315257423194064693650451570322695999413601137341316401,https://polymarket.us/event/mlb-sf-chc-2026-06-05
2026-06-05,824271,1,MLB,Game Total O/U,Seattle Mariners @ Detroit Tigers,Seattle Mariners,Detroit Tigers,7.5,51.5,48.5,10,Over,Over 50-55 / Under 45-50,Over,Over 50-55 +,Under 45-50 -,03:00 ET history nearest over=2026-06-05T07:00:04.000Z under=2026-06-05T07:00:03.000Z,mlb-sea-det-2026-06-05,mlb-sea-det-2026-06-05-total-7pt5,2437495,20411110103287360348150492404616816264884322274132002175549523696434821370465,15455690631637288716112993356255782159109725219890493734855116979273586954217,https://polymarket.us/event/mlb-sea-det-2026-06-05
2026-06-05,824271,1,MLB,Game Total O/U,Seattle Mariners @ Detroit Tigers,Seattle Mariners,Detroit Tigers,8.5,43.5,56.5,10,Over,Over 40-45 / Under 55-60,Over,Over 40-45 +,Under 55-60 -,03:00 ET history nearest over=2026-06-05T07:00:03.000Z under=2026-06-05T07:00:04.000Z,mlb-sea-det-2026-06-05,mlb-sea-det-2026-06-05-total-8pt5,2437782,69071676907292296831906692537911881944246412568942635273274712594299252634946,73353034554828548824639332086340163291732990049615570870536883567689855529588,https://polymarket.us/event/mlb-sea-det-2026-06-05
2026-06-05,824271,1,MLB,Game Total O/U,Seattle Mariners @ Detroit Tigers,Seattle Mariners,Detroit Tigers,9.5,33.5,66.5,10,Over,Over 30-35 / Under 65-70,Over,Over 30-35 +,Under 65-70 -,03:00 ET history nearest over=2026-06-05T07:00:04.000Z under=2026-06-05T07:00:04.000Z,mlb-sea-det-2026-06-05,mlb-sea-det-2026-06-05-total-9pt5,2439387,115211194543128730695229905385712370594450182435951166041934568417850883701019,43206866589465544261523208586046204962258180085114661896488481586591027613232,https://polymarket.us/event/mlb-sea-det-2026-06-05
2026-06-05,823860,1,MLB,Game Total O/U,Tampa Bay Rays @ Miami Marlins,Tampa Bay Rays,Miami Marlins,7.5,51.5,48.5,6,Under,Over 50-55 / Under 45-50,Under,Over 50-55 -,Under 45-50 +,03:00 ET history nearest over=2026-06-05T07:00:04.000Z under=2026-06-05T07:00:04.000Z,mlb-tb-mia-2026-06-05,mlb-tb-mia-2026-06-05-total-7pt5,2439639,79507266569906453285295321317804306242963075618630055225896123873723073566214,45151599725652789473817392574235787058474438038243965243688194781948535980187,https://polymarket.us/event/mlb-tb-mia-2026-06-05
2026-06-05,823860,1,MLB,Game Total O/U,Tampa Bay Rays @ Miami Marlins,Tampa Bay Rays,Miami Marlins,8.5,43.5,56.5,6,Under,Over 40-45 / Under 55-60,Under,Over 40-45 -,Under 55-60 +,03:00 ET history nearest over=2026-06-05T07:00:04.000Z under=2026-06-05T07:00:04.000Z,mlb-tb-mia-2026-06-05,mlb-tb-mia-2026-06-05-total-8pt5,2438018,80152168896251064962449848704802762939700745975196077211902172048412560433773,5515994027653093364274853049361440163082441543958204396102976026406229199477,https://polymarket.us/event/mlb-tb-mia-2026-06-05
2026-06-05,823860,1,MLB,Game Total O/U,Tampa Bay Rays @ Miami Marlins,Tampa Bay Rays,Miami Marlins,9.5,33.5,66.5,6,Under,Over 30-35 / Under 65-70,Under,Over 30-35 -,Under 65-70 +,03:00 ET history nearest over=2026-06-05T07:00:04.000Z under=2026-06-05T07:00:04.000Z,mlb-tb-mia-2026-06-05,mlb-tb-mia-2026-06-05-total-9pt5,2439640,82834395071961285563765537875124565150329348095375218742862169483813871352893,45045266208903297399636950054517948862216144641248294887282663846426091622685,https://polymarket.us/event/mlb-tb-mia-2026-06-05
2026-06-06,824184,1,MLB,Game Total O/U,Athletics @ Houston Astros,Athletics,Houston Astros,7.5,65,35,15,Over,Over 65-70 / Under 30-35,Over,Over 65-70 +,Under 30-35 -,03:00 ET history nearest over=2026-06-06T07:00:03.000Z under=2026-06-06T07:00:04.000Z,mlb-oak-hou-2026-06-06,mlb-oak-hou-2026-06-06-total-7pt5,2447273,101955611849811051022260432803473097021014267981400555183858636256431105911364,83155737005923809331593620160018230661340705678466733563075213604576129711934,https://polymarket.us/event/mlb-oak-hou-2026-06-06
2026-06-06,824184,1,MLB,Game Total O/U,Athletics @ Houston Astros,Athletics,Houston Astros,8.5,57.5,42.5,15,Over,Over 55-60 / Under 40-45,Over,Over 55-60 +,Under 40-45 -,03:00 ET history nearest over=2026-06-06T07:00:04.000Z under=2026-06-06T07:00:03.000Z,mlb-oak-hou-2026-06-06,mlb-oak-hou-2026-06-06-total-8pt5,2447274,67355452284794863745468015085587796149255620970747286919090817167860607265812,101093027991570294115861058564858463893623265620158667562272737366000349017406,https://polymarket.us/event/mlb-oak-hou-2026-06-06
2026-06-06,824184,1,MLB,Game Total O/U,Athletics @ Houston Astros,Athletics,Houston Astros,9.5,47.5,52.5,15,Over,Over 45-50 / Under 50-55,Over,Over 45-50 +,Under 50-55 -,03:00 ET history nearest over=2026-06-06T07:00:04.000Z under=2026-06-06T07:00:04.000Z,mlb-oak-hou-2026-06-06,mlb-oak-hou-2026-06-06-total-9pt5,2445835,17514984208578270814994845102838687713734584234923085840672005162067207402981,92721798877366119417019546235743318194794501271882681801572177107436400375793,https://polymarket.us/event/mlb-oak-hou-2026-06-06
2026-06-06,822808,1,MLB,Game Total O/U,Baltimore Orioles @ Toronto Blue Jays,Baltimore Orioles,Toronto Blue Jays,7.5,55,45,10,Over,Over 55-60 / Under 40-45,Over,Over 55-60 +,Under 40-45 -,03:00 ET history nearest over=2026-06-06T07:00:04.000Z under=2026-06-06T07:00:04.000Z,mlb-bal-tor-2026-06-06,mlb-bal-tor-2026-06-06-total-7pt5,2446884,46825824728074528488555336769422362659011914271714314693935169731176614023116,11124485035137981407982226370171764744709428935349384872521612574392510849021,https://polymarket.us/event/mlb-bal-tor-2026-06-06
2026-06-06,822808,1,MLB,Game Total O/U,Baltimore Orioles @ Toronto Blue Jays,Baltimore Orioles,Toronto Blue Jays,8.5,45.5,54.5,10,Over,Over 45-50 / Under 50-55,Over,Over 45-50 +,Under 50-55 -,03:00 ET history nearest over=2026-06-06T07:00:04.000Z under=2026-06-06T07:00:04.000Z,mlb-bal-tor-2026-06-06,mlb-bal-tor-2026-06-06-total-8pt5,2446408,74738198106508164969977968459297700994010564057851515849069802233737163274925,104209922678637664493928400486623345583294340987753647852173232953290450289007,https://polymarket.us/event/mlb-bal-tor-2026-06-06
2026-06-06,822808,1,MLB,Game Total O/U,Baltimore Orioles @ Toronto Blue Jays,Baltimore Orioles,Toronto Blue Jays,9.5,36,64,10,Over,Over 35-40 / Under 60-65,Over,Over 35-40 +,Under 60-65 -,03:00 ET history nearest over=2026-06-06T07:00:04.000Z under=2026-06-06T07:00:04.000Z,mlb-bal-tor-2026-06-06,mlb-bal-tor-2026-06-06-total-9pt5,2446885,70977166814755856539896384837012722987700231264264456526503986927412522611021,1951283344787373247411206032459615106635063142969170472219545197170665240188,https://polymarket.us/event/mlb-bal-tor-2026-06-06
2026-06-06,823454,1,MLB,Game Total O/U,Chicago White Sox @ Philadelphia Phillies,Chicago White Sox,Philadelphia Phillies,7.5,70,30,9,Over,Over 70-75 / Under 25-30,Over,Over 70-75 +,Under 25-30 -,03:00 ET history nearest over=2026-06-06T07:00:03.000Z under=2026-06-06T07:00:03.000Z,mlb-cws-phi-2026-06-06,mlb-cws-phi-2026-06-06-total-7pt5,2447240,10880718390953357248093090937448074000409505713040543350336240159724372918093,42547378337764002757658571275956592160005842203356510305116342897087056911378,https://polymarket.us/event/mlb-cws-phi-2026-06-06
2026-06-06,823454,1,MLB,Game Total O/U,Chicago White Sox @ Philadelphia Phillies,Chicago White Sox,Philadelphia Phillies,8.5,62.5,37.5,9,Over,Over 60-65 / Under 35-40,Over,Over 60-65 +,Under 35-40 -,03:00 ET history nearest over=2026-06-06T07:00:03.000Z under=2026-06-06T07:00:03.000Z,mlb-cws-phi-2026-06-06,mlb-cws-phi-2026-06-06-total-8pt5,2447241,20848445642403623997558815862471811089587683462814495981845964733926311605361,10248615556216798385876215422219013091345702770844047670238979543628517357394,https://polymarket.us/event/mlb-cws-phi-2026-06-06
2026-06-06,823454,1,MLB,Game Total O/U,Chicago White Sox @ Philadelphia Phillies,Chicago White Sox,Philadelphia Phillies,9.5,53.5,46.5,9,Under,Over 50-55 / Under 45-50,Under,Over 50-55 -,Under 45-50 +,03:00 ET history nearest over=2026-06-06T07:00:03.000Z under=2026-06-06T07:00:03.000Z,mlb-cws-phi-2026-06-06,mlb-cws-phi-2026-06-06-total-9pt5,2446409,65962719945478869393328909359412434221979660133663797493024396312398077881359,36468043759227381549232290802297498575465869085987957374837018279165600171533,https://polymarket.us/event/mlb-cws-phi-2026-06-06
